Classification,AllocationType,Description,ExpenseTypeCode,FormID,HasAttendees,HasExceptions,HasImage,HasVAT,ID,ExpenseTypeName,IsBillable,IsImageRequired,IsPersonal,IsPersonalCardCharge,LocationID,LocationName,PaymentTypeID,PaymentTypeName,PostedAmount,ReceiptReceived,ReportID,ReportOwnerID,SpendCategoryCode,SpendCategoryName,TaxReceiptType,TransactionAmount,TransactionCurrencyCode,TransactionDate,Vendor,ExchangeRate,ApprovedAmount
HasComments,N,test,BUSPR,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2augmnlrYc37vKtr03y5XVs5fzQ,Misc. Promotional Expense,FALSE,FALSE,FALSE,FALSE,gWtbwiGzPwgQjnwtB7snHXpIHHXlb3Rs4Jg,"Olathe, Kansas",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,1,FALSE,BB76A14A20374CE1B978,dale.user@NIC.com,ADVTG,Advertising/Marketing,N,1,USD,09/05/12,test,1,1
ApprovedAmount,N,test -,GIFTS,gWnhNrzltcRDQG6PsapwBaxmWXlUvFoCnow,TRUE,FALSE,FALSE,FALSE,gWk7Lzqt3Gu8mMZVc$pHhaHOBeHjRWdUBcHw,Gifts,FALSE,TRUE,FALSE,FALSE,gWtbwiGzIxXdVikQahnufgYt60odY79UcwQ,"Toronto, Ontario",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,1000,FALSE,BC456070D6C849508BD8,heatherk_test@anybizbu.com,GOODW,Goodwill,R,1000,CAD,12/15/11,n/a,1,1000
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt1a$sosLikhDDDSaLLcKkzeUU6guA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,134.41,FALSE,7D7A919236CA47F5B149,robe@nissan.com,TELEC,Telecom,N,134.41,USD,09/06/12,Sprint Nextel,1,134.41
ApprovedAmount,N,Gift Card Purchase,BRKFT,gWnhNrzltdBTRUUldhGttCey7deJtRUsCWA,FALSE,FALSE,TRUE,TRUE,gWk7Lzqt3GpouGH9Cnu2t$sugdtsL$sM72VFw,Breakfast,FALSE,TRUE,FALSE,FALSE,gWtbwiGzIw3ImEfo8wer5vqkqWNMSUotvqw,"Edmonton, Alberta",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,754CE7BE3637449F860B,heatherk_test@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,R,100,CAD,12/15/11,n/a,1,100
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2a5leyUjFx6h5IragcNF5EaouNQ,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,8A7A554FA07D4FBB84BF,amyp@anybiz.com,OTHER,Other,N,10,USD,05/04/12,Tango Card,1,10
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt1ap4vFTseeQI0zfw6nf0YPpgWZw,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,53ACDD8667134CE78C19,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Gift Card Purchase,CELPH,gWnhNrzltdRbWx7NQ6hbo8gBkfXEfOECQcg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1bphb$pqHTO2Iv16sSW3t6eCQJqg,Cellular Phone,FALSE,TRUE,FALSE,FALSE,gWtbwiGzOwHMin2Zi8tdJeikk2xE00Lo00Q,"Bloomington, Minnesota",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,AD5C2316EBC942019B50,haileyh@anybizbu.com,TELEC,Telecom,N,100,USD,09/11/13,n/a,1,100
ApprovedAmount,N,Gift Card Purchase,BRKFT,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0Y5cosDoBocd$pElgqv$sJnG6CRSw,Breakfast,FALSE,FALSE,FALSE,FALSE,gWtbwiGzPuQElETFVM4aafH4$swS$p8vmIDsQ,"Millbrae, California",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),45.76,FALSE,D431BE7DEFDB46AC8AAC,sriapprover@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,45.76,USD,10/01/15,Cafe Monte,1,45.76
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2augr82Qq7M$p3aq4Xb74KWGhbzg,Miscellaneous,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,25,FALSE,C06CCE9DC43B4E93BC80,davidl@anybiz.com,OTHER,Other,N,25,USD,09/04/12,Tango Card,1,25
HasComments,N,Gift Card Purchase,LODNG,gWnhNrzltcRDVSsR0fkUK$sJ53VEUTwSJNPw,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt3apcoAFcCPuxSiUXun2HlHME6CQ,Hotel,FALSE,FALSE,FALSE,FALSE,gWtbwiGzBxHFQ$sJgZV1iVmspV1qCtKirkSg,"Dallas-Fort Worth Int Apt, Texas",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,759.78,FALSE,1BA5F7714D9045939251,Michelles_test@anybizbu.com,LODGA,Lodging,N,759.78,USD,12/09/11,Hilton Hotels,1,759.78
HasComments,N,Gift Card Purchase,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2bp9e6bP7ojbjxv1DrC5BOHqx1A,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,0B5A19D63EE045AEAA00,admin@visagemobile.com,TELEC,Telecom,N,100,USD,01/20/13,n/a,1,100
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1a$sxel0y3oNc97r31L8YW$sn5g$pg,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,192C4C5C4C884101A711,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Gift Card Purchase,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0YupbNHPPsdTGTcY7kzwJTjh47Q,Office Supplies,FALSE,FALSE,FALSE,FALSE,gWtbwiGzPtAZX4$sYj6iN7Z6HQyaepMcxBbg,"Irving, Texas",gWrQbNglpw$pQVSMJiMYJadw7fFTb3,Purchasing Card CBCP,472.98,FALSE,69205583DA16449BA128,HigherEd_Testuser@anybizbu.com,OFFIC,Office,N,472.98,USD,02/01/16,SAMS CLUB #6265,1,472.98
ApprovedAmount,N,Gift Card Purchase,ENTOT,gWnhNrzltcRDQG6PsapwBaxmWXlUvFoCnow,TRUE,FALSE,FALSE,FALSE,gWk7Lzqt0au0sOdf4dzurJJQkrXPC$pKinFQ,Entertainment-Other,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,52,FALSE,B40542F01E55446DAB44,aeapprover@anybiz.com,ENTER,Entertainment,N,52,USD,02/17/15,n/a,1,52
ApprovedAmount,N,Gift Card Purchase,ENTOT,gWnhNrzltcRDQG6PsapwBaxmWXlUvFoCnow,TRUE,FALSE,FALSE,FALSE,gWk7Lzqt1HZwq89AXTs8CmVTHWUqMaoEFnw,Entertainment-Other,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,85,FALSE,A94ABF9A9E914F6F935F,RDC-traveler@anybizbu.com,ENTER,Entertainment,N,85,USD,05/05/14,n/a,1,85
ApprovedAmount,N,Gift Card Purchase,DINNR,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt3Y54r3Req2eNw6Ehz2x43Bp8SoQ,Dinner,FALSE,FALSE,FALSE,FALSE,gWtbwiGzBwnEvacv0Bx56GAOMqwhhABiShw,"Arlington, Massachusetts",gWsxpR2vDTTegApXXBEl7olEluYIE,Corporate Card IBCP,45.76,FALSE,E617EA12723C4239A0E8,andreab_test@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,45.76,USD,12/21/11,Cafe Monte,1,45.76
ApprovedAmount,N,Gift Card Purchase,BUSML,gWnhNrzltcRDQG6PsapwBaxmWXlUvFoCnow,TRUE,FALSE,FALSE,FALSE,gWk7Lzqt3aOsmpuLzuvL9P4ShDGzG3ys6mg,Business Meal (attendees),FALSE,TRUE,FALSE,FALSE,,,gWsxpR2vDTTegApXXBEl7olEluYIE,Corporate Card IBCP,45.76,FALSE,14302238F16F453690D1,tonydenardo@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,45.76,USD,10/25/11,Cafe Monte,1,45.76
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2GZ0u9yNB4RIodmBFKYujpfxbCw,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,3B08AE7028A044DC9464,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2Gu0mcqL8XALOt3D8hQy9558jHQ,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,0E4760120A2D467FA696,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,"Wireless Expenses for (408) 893-2205,(408) 802-8421",1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2bOxZRbxwlzHpUZJw4rZ3$potmkw,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,86.57,FALSE,5D557DC322934AE2A543,rgona@anybiz.com,TELEC,Telecom,N,86.57,USD,12/09/12,AT&T Mobility,1,86.57
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2ap8mT7MOQIf$p4$sEbbUDoiAzfkw,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,EEEC53339CBE4AE78E1F,chrish@anybiz.com,OTHER,Other,N,10,USD,06/15/12,Tango Card,1,10
HasComments,N,Gift Card Purchase,BRKFT,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1Y5hZqKg4gfhfwOdCqNXECmZjcA,Breakfast,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsn0kGJ0VL9KHAurHWReB0rsytQ,"Tukwila, Washington",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),45.76,FALSE,C8D8D828156C41F6BEBD,ambers@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,45.76,USD,06/26/14,Cafe Monte,1,45.76
HasComments,N,Gift Card Purchase,OFCSP,gWnhNrzltdBHUybbRSbn1HYpQb86GMAN0sw,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt3b5knRm4fDgoHKoSU3c9BSRgFag,Office Supplies,FALSE,TRUE,FALSE,FALSE,gWtbwiGzPwHJQrKxAJ0Gh0FelVZ$pAS78X4g,"Minneapolis/St Paul Apt, Minnesota",gWsxpR2vDTTegApXXBEl7olEluYIE,Corporate Card IBCP,68.23,FALSE,AB6B1969A0A0411B8C60,Susan_test@anybizbu.com,OFFIC,Office,N,68.23,USD,10/25/11,Office Warehouse,1,68.23
HasComments,N,Gift Card Purchase,ENTOT,gWnhNrzltcRDQG6PsapwBaxmWXlUvFoCnow,TRUE,FALSE,FALSE,FALSE,gWk7Lzqt1HZxepeCJa0v9Bx9cTwj2mD5haw,Entertainment-Other,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,145,FALSE,49D09642400E4F8BADE6,RDC-traveler@anybizbu.com,ENTER,Entertainment,N,145,USD,05/08/14,n/a,1,145
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2aZda1UPGgPZC$paLIVa5LAS3ntw,Miscellaneous,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,500,FALSE,FA7984F861A94C9A8A11,davidl@anybiz.com,OTHER,Other,N,500,USD,10/24/12,Tango Card,1,500
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2aZ5awwQchefrcMAlhcOpJV6rdQ,Miscellaneous,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,94D7213D58844A1F8B89,chrish@anybiz.com,OTHER,Other,N,10,USD,09/05/12,Tango Card,1,10
HasComments,N,Gift Card Purchase,ENTOT,gWnhNrzltcRDQG6PsapwBaxmWXlUvFoCnow,TRUE,FALSE,FALSE,FALSE,gWk7Lzqt1HZ0r3rZrcqB6nUrwXha7cTxLqA,Entertainment-Other,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,189,FALSE,FEF958B05A764D3380DE,RDC-traveler@anybizbu.com,ENTER,Entertainment,N,189,USD,05/11/14,n/a,1,189
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1a$stZVX$pDFdtV8udwO1KTuEyKew,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,134.41,FALSE,91CB4540BE0142779BA4,robe@nissan.com,TELEC,Telecom,N,134.41,USD,09/06/12,Sprint Nextel,1,134.41
ApprovedAmount,N,Gift Card Purchase,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt3HusudDzHyvBZt89B1GhZWXxucA,Office Supplies,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,24,FALSE,BEE302755AA245E7A560,hfhi@anybizbu.com,OFFIC,Office,N,24,USD,03/06/12,n/a,1,24
HasComments,N,Gift Card Purchase,CARRT,gWnhNrzltdWKlyOwp$pW6GQKvIjfmz1HjRzg,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt1bZtejUIPnjMoZnX6tTJqaFS6cg,Car Rental,FALSE,FALSE,FALSE,FALSE,gWtbwiGzBxHFQ$sJgZV1iVmspV1qCtKirkSg,"Dallas-Fort Worth Int Apt, Texas",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),162.65,FALSE,E919B4EFC0EE4C01BB0C,boapprover@anybizbu.com,CARRT,Car Rental,N,162.65,USD,10/03/13,Hertz,1,162.65
ApprovedAmount,N,(987) 546-3876,CELPH,gWnhNrzltdBbTC4Wl$pLWdAdDVe1oDcjGeNg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2aZcpTIKaE3GyBJJy51wVUnFSeA,Cellular Phone,FALSE,TRUE,FALSE,FALSE,gWtbwiGzPuAclAo$pfX$pH5GWidLTxG4P0PMw,"Kansas City, Missouri",gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,75,FALSE,C74713C2FBE64ACFB05A,larry.adams@nitrogistix.com,TELEC,Telecom,N,75,USD,09/21/12,Sprint Nextel,1,75
HasComments,N,Gift Card Purchase,UNDEF,gWnhNrzltdBPUDexzk70B4Ur$sz9bwcTjTeg,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt3aOteM6eyUaoYm8W5$pe7tGBLHvg,Undefined,FALSE,TRUE,FALSE,FALSE,,,gWsxpR2vDTTegApXXBEl7olEluYIE,Corporate Card IBCP,68.23,FALSE,14302238F16F453690D1,tonydenardo@anybizbu.com,OTHER,Other,N,68.23,USD,10/25/11,Office Warehouse,1,68.23
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2Hp1Zx3irOEaqRw3O4pguyxkngQ,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,D0E351D3149D462E8882,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
HasComments,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2apxbzOYkCACfVocbZsay$sTG8Bg,Miscellaneous,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,150,FALSE,1F030F64A6D445F994DA,chrish@anybiz.com,OTHER,Other,N,150,USD,06/26/12,Tango Card,1,150
ApprovedAmount,N,Gift Card Purchase,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt1au0svrr6DUXLc8QollNfL0x$p3g,Office Supplies,FALSE,FALSE,FALSE,FALSE,gWtbwiGzBxHFQ$sJgZV1iVmspV1qCtKirkSg,"Dallas-Fort Worth Int Apt, Texas",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,CCD92599CDF14AFE9B87,ambers@anybizbu.com,OFFIC,Office,N,68.23,USD,03/21/13,Office Warehouse,1,68.23
ApprovedAmount,N,Web Service12,1001,gWnhNrzltdWbTSv$sozjmU053OdSs90vHBDg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2bOhZDwk1IzgAqBMtooabfPwpAA,Airline Fees,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,567,FALSE,13577E045B184C07ADF6,astauffer@anybizbu.com,AIRFR,Airfare,N,567,USD,02/04/13,Web Service12,1,567
ApprovedAmount,N,Gift Card Purchase,OFCSP,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt0Yp5dw1cF0kVVG1hsIqbTa5$pAdg,Office Supplies,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAs3wkBuEpQKqDHN3ABSCab$pUFiQ,"San Bruno, California",gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,D45536EED25B40A28A66,sriapprover@anybizbu.com,OFFIC,Office,N,68.23,USD,10/01/15,Office Warehouse,1,68.23
ApprovedAmount,N,Gift Card Purchase,CELPH,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt3bu0nTaFXiI$pnAUjSk46Ta68VwQ,Cellular Phone,FALSE,TRUE,FALSE,FALSE,gWtbwiGzOwwEgfHJNvHFMYPbxw64lfKc$sNg,"Chicago, Illinois",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,105.5,FALSE,131274756A064B84B4D1,jimw_test@anybizbu.com,TELEC,Telecom,N,105.5,USD,11/30/11,ATT,1,105.5
HasComments,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt1a5Yus0vVQgabJNewRvftnIXwSg,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,F6A454D02F3C44B1ABB5,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Gift Card Purchase,CELPH,gWnhNrzltdBbTC4Wl$pLWdAdDVe1oDcjGeNg,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt2au8pYDDGTRqU5XNzcTqzzfhb1w,Cellular Phone,FALSE,TRUE,FALSE,FALSE,gWtbwiGzOwAEk5q1P$p0vHKfaAiqN0NlFkEA,"Bellevue, Washington",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,79.7,FALSE,0DBF110AFFCD43C7B06A,jessicap@anybiz.com,TELEC,Telecom,N,80,CAD,07/31/12,T-Mobile,0.9963,80
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt1apspvRnlR2eqVxhxfiHnBrHG$sA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,97E6CFA8CF95467E832D,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Gift Card Purchase,BUSML,gWnhNrzltdBLfgkU$phmBuwlsL3Kq$sxcBIdQ,TRUE,TRUE,FALSE,FALSE,gWk7Lzqt0bZ9dcEc$po$pOnRiYLN9IPdKaLXg,Business Meal (attendees),FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,D2385F7CE0734F0FADB8,sriadmin@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,N,100,USD,06/15/15,n/a,1,100
ApprovedAmount,N,Gift Card Purchase,BUSPR,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,FALSE,FALSE,gWk7Lzqt0bJYprWEWgRyPNVgt$pca3P7lHsA,Misc. Promotional Expense,FALSE,TRUE,FALSE,FALSE,,,gWrQbNgqaxXqX6DuSJc870XryfGqV,Corporate Card IBCP (Offsets),68.23,FALSE,5EB0EE8A370A4159B970,sriuser@anybizbu.com,ADVTG,Advertising/Marketing,N,68.23,USD,07/07/15,Office Warehouse,1,68.23
ApprovedAmount,N,Gift Card Purchase,BRKFT,gWnhNrzltdBTRUUldhGttCey7deJtRUsCWA,FALSE,FALSE,FALSE,TRUE,gWk7Lzqt3GphZusgJktqgFuGI$sWjmzVjwXg,Breakfast,FALSE,TRUE,FALSE,FALSE,gWtbwiGzIwwRQi5h$pGE9oY0XJAlP0KCpjQg,"Halifax, Nova Scotia",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,100,FALSE,EBA0203100CA45529C21,heatherk_test@anybizbu.com,MEALA,Meal - Count in Daily Meal Allowance,R,100,CAD,12/27/11,n/a,1,100
ApprovedAmount,N,Wireless Expenses for (856) 264-7025,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2Hu9cjm7xxm0imlDKStp6YJPRNA,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWtVuVmiVipgznkhk1I7uxa7lCwJg,Personal Credit Card,136.64,FALSE,3F122508CFFE42C582F6,sara@mn.com,TELEC,Telecom,N,136.64,USD,03/06/13,Sprint Nextel,1,136.64
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2aZwqrkKVP9Pp$s7KRbtmVelgfBw,Miscellaneous,FALSE,FALSE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,5,FALSE,B208FC6F7B5140508B18,chrish@anybiz.com,OTHER,Other,N,5,USD,09/05/12,Tango Card,1,5
HasComments,N,Wireless Expenses for (415) 465-3044,1097,gWnhNrzltdWPQs7rL5IUB2v5knOf$sPXr7DQ,FALSE,FALSE,TRUE,FALSE,gWk7Lzqt2HetdD2MuJYdLuVYHSff7f7AuHQ,Wireless Expenses,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,289.99,FALSE,E2D4912B84E94F0A8FCA,pias2@zip.com,TELEC,Telecom,N,289.99,USD,03/25/13,AT&T Mobility,1,289.99
HasComments,N,Test,1073,gWnhNrzltdBXeIcyk1AILwwTPO94THTHuGA,FALSE,TRUE,FALSE,FALSE,gWk7Lzqt3Hpks8ttfgtjeDelk2JopUxVJ$pg,Kickball,FALSE,TRUE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,50,FALSE,A8A632E4AF184849A48C,dparker@anybizbu.com,ENTER,Entertainment,N,50,USD,02/26/12,n/a,1,50
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2aZ4pWsVAFmAbifCfNzH3dgIeug,Miscellaneous,FALSE,TRUE,FALSE,FALSE,gWtbwiGzAsQYm7c7gZGUrlVf$pkcVyWtV0kA,"Seattle, Washington",gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,185,FALSE,3BF05B01D5D0409784CB,chrish@anybiz.com,OTHER,Other,N,185,USD,09/05/12,Tango Card,1,185
ApprovedAmount,N,Gift Card Purchase,MISCL,gWnhNrzltdBTeouH1uQBxvWSYa9IoPaw9$pA,FALSE,TRUE,TRUE,FALSE,gWk7Lzqt2a$sopNPm$plmt5AsUpbT1E8sEjeA,Miscellaneous,FALSE,FALSE,FALSE,FALSE,,,gWsZqV3MvnhFp$seGcoLUw9R3RfO2d,Cash,10,FALSE,A8051E86122E487E8EE2,davidl@anybiz.com,OTHER,Other,N,10,USD,05/31/12,Tango Card,1,10
